Unnamed: 0.1,Unnamed: 0,Organisation,Rocket_Status,Price,Mission_Status,Launchpad,Launch Complex,State,Country,Year,Month,Day,Rocket Name/Model,Payloads
1936,1936,Arianespace,StatusRetired,,Success,ELA-1,Guiana Space Centre,French Guiana,France,1988,7,21,Ariane 3,"Insat 1C, Eutelsat-1 F5"
1937,1937,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1988,7,18,Cosmos-3M (11K65M),Cosmos 1959
1938,1938,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1988,7,14,Cosmos-3M (11K65M),Cosmos 1958
1939,1939,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1988,7,5,Tsyklon-3,Okean 1
1940,1940,RVSN USSR,StatusRetired,,Success,Site 86/1,Kapustin Yar,,Russia,1988,6,22,Cosmos-3MRB (65MRB),BOR-5 Shuttle
1941,1941,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1988,6,21,Cosmos-3M (11K65M),Cosmos 1954
1942,1942,ESA,StatusRetired,,Success,ELA-2,Guiana Space Centre,French Guiana,France,1988,6,15,Ariane 44LP,"Meteosat 3, Panamsat-1, Oscar 13"
1943,1943,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1988,6,14,Tsyklon-3,Cosmos 1953
1944,1944,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1988,6,1,Tsyklon-3,Cosmos 1908
1945,1945,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1988,5,30,Tsyklon-3,Cosmos 1950
1946,1946,RVSN USSR,StatusRetired,,Success,Site 90/19,Baikonur Cosmodrome,,Kazakhstan,1988,5,28,Tsyklon-2,Cosmos 1949
1947,1947,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1988,5,26,Molniya-M /Block ML,Molniya-3 n†­132
1948,1948,Arianespace,StatusRetired,,Success,ELA-1,Guiana Space Centre,French Guiana,France,1988,5,17,Ariane 2,Intelsat 3AF13
1949,1949,RVSN USSR,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1988,5,15,Zenit-2,Cosmos 1943
1950,1950,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1988,4,20,Vostok-2M,Cosmos 1939
1951,1951,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1988,4,5,Cosmos-3M (11K65M),Cosmos 1937
1952,1952,ASI,StatusRetired,,Success,SM Launch Tab,San Marco Launch Platform,,Kenya,1988,3,25,Scout G1,San Marco 5
1953,1953,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1988,3,22,Cosmos-3M (11K65M),Cosmos 1934
1954,1954,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1988,3,17,Molniya-M /Block ML,Molniya-1 n†­131
1955,1955,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1988,3,17,Vostok-2M,IRS-1A
1956,1956,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1988,3,15,Tsyklon-3,Cosmos 1933
1957,1957,RVSN USSR,StatusRetired,,Success,Site 90/19,Baikonur Cosmodrome,,Kazakhstan,1988,3,14,Tsyklon-2,Cosmos 1932
1958,1958,Arianespace,StatusRetired,,Success,ELA-1,Guiana Space Centre,French Guiana,France,1988,3,11,Ariane 3,"Spacenet 3R, Telecom 1C"
1959,1959,RVSN USSR,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,1988,3,11,Molniya-M /Block ML,Molniya-1 n†­130
1960,1960,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1988,3,11,Cosmos-3M (11K65M),Cosmos 1924 to 1931
1961,1961,CASC,StatusRetired,,Success,LC-3,Xichang Satellite Launch Center,,China,1988,3,7,Long March 3,DFH-2A-T2
1962,1962,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1988,2,26,Molniya-M /Block 2BL,Cosmos 1922
1963,1963,MHI,StatusRetired,,Success,LA-Y1,Tanegashima Space Center,,Japan,1988,2,19,H-I UM-129A (9SO),Sakura 3A
1964,1964,General Dynamics,StatusRetired,,Success,SLC-3W,Vandenberg AFB,California,USA,1988,2,3,Atlas-E/F Star-37S-ISS,DMSP 5D-2/F9
1965,1965,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1988,1,30,Tsyklon-3,Meteor-2 n†­17
1966,1966,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1988,1,15,Tsyklon-3,Cosmos 1909 to 1914
1967,1967,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1987,12,23,Cosmos-3M (11K65M),Cosmos 1904
1968,1968,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1987,12,21,Molniya-M /Block 2BL,Cosmos 1903
1969,1969,RVSN USSR,StatusRetired,,Success,Site 86/1,Kapustin Yar,,Russia,1987,12,20,Cosmos-3MRB (65MRB),BOR-4 Shuttle
1970,1970,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1987,12,15,Cosmos-3M (11K65M),Cosmos 1902
1971,1971,RVSN USSR,StatusRetired,,Success,Site 90/20,Baikonur Cosmodrome,,Kazakhstan,1987,12,12,Tsyklon-2,Cosmos 1900
1972,1972,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1987,12,1,Cosmos-3M (11K65M),Cosmos 1898
1973,1973,Martin Marietta,StatusRetired,,Success,SLC-40,Cape Canaveral AFS,Florida,USA,1987,11,29,Titan 34D,DSP-13
1974,1974,Arianespace,StatusRetired,,Success,ELA-2,Guiana Space Centre,French Guiana,France,1987,11,21,Ariane 2,TVSAT-1
1975,1975,Martin Marietta,StatusRetired,,Success,SLC-4E,Vandenberg AFB,California,USA,1987,10,26,Titan 34D,USA-27 (KH-11)
1976,1976,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1987,10,20,Tsyklon-3,Cosmos 1892
1977,1977,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1987,10,14,Cosmos-3M (11K65M),Cosmos 1891
1978,1978,RVSN USSR,StatusRetired,,Success,Site 90/19,Baikonur Cosmodrome,,Kazakhstan,1987,10,10,Tsyklon-2,Cosmos 1890
1979,1979,Arianespace,StatusRetired,,Success,ELA-1,Guiana Space Centre,French Guiana,France,1987,9,16,Ariane 3,"Aussat-A3, Eutelsat 1-F4"
1980,1980,CASC,StatusActive,30.8,Success,Site 138 (LA-2B),Jiuquan Satellite Launch Center,,China,1987,9,9,Long March 2C,FSW-1 No.1
1981,1981,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1987,9,7,Tsyklon-3,Cosmos 1875 to 1880
1982,1982,RVSN USSR,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1987,8,28,Zenit-2,Cosmos 1873
1983,1983,RVSN USSR,StatusRetired,,Success,Site 86/1,Kapustin Yar,,Russia,1987,8,27,Cosmos-3MRB (65MRB),BOR-5 Shuttle
1984,1984,MHI,StatusRetired,,Success,LA-Y1,Tanegashima Space Center,,Japan,1987,8,27,H-I UM-129A (9SO),Kiku 5
1985,1985,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1987,8,18,Tsyklon-3,Meteor-2 n†­16
1986,1986,CASC,StatusActive,30.8,Success,Site 138 (LA-2B),Jiuquan Satellite Launch Center,,China,1987,8,5,Long March 2C,FSW-0 No.9
1987,1987,RVSN USSR,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1987,8,1,Zenit-2,Cosmos 1871
1988,1988,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1987,7,16,Tsyklon-3,Cosmos 1869
1989,1989,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1987,7,14,Cosmos-3M (11K65M),Cosmos 1868
1990,1990,RVSN USSR,StatusRetired,,Success,Site 90/20,Baikonur Cosmodrome,,Kazakhstan,1987,7,10,Tsyklon-2,Cosmos 1867
1991,1991,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1987,7,6,Cosmos-3M (11K65M),Cosmos 1864
1992,1992,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1987,7,1,Tsyklon-3,Cosmos 1862
1993,1993,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1987,6,23,Cosmos-3M (11K65M),Cosmos 1861
1994,1994,General Dynamics,StatusRetired,,Success,SLC-3W,Vandenberg AFB,California,USA,1987,6,20,Atlas-E/F Star-37S-ISS,DMSP 5D-2/F8
1995,1995,RVSN USSR,StatusRetired,,Success,Site 90/19,Baikonur Cosmodrome,,Kazakhstan,1987,6,18,Tsyklon-2,Cosmos 1860
1996,1996,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1987,6,16,Cosmos-3M (11K65M),Cosmos 1852 to 1859
1997,1997,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1987,6,12,Molniya-M /Block 2BL,Cosmos 1851
1998,1998,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1987,6,9,Cosmos-3M (11K65M),Cosmos 1850
1999,1999,RVSN USSR,StatusRetired,,Success,Site 16/2,Plesetsk Cosmodrome,,Russia,1987,6,4,Molniya-M /Block 2BL,Cosmos 1849
2000,2000,RVSN USSR,StatusRetired,"5,000.0",Success,Site 250,Baikonur Cosmodrome,,Kazakhstan,1987,5,15,Energiya/Polyus,Polyus Space Station
2001,2001,General Dynamics,StatusRetired,,Success,SLC-3E,Vandenberg AFB,California,USA,1987,5,15,Atlas-H MSD,NOSS-9
2002,2002,RVSN USSR,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1987,5,13,Zenit-2,Cosmos 1844
2003,2003,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1987,4,26,Tsyklon-3,Cosmos 1842
2004,2004,RVSN USSR,StatusRetired,,Success,Site 90/19,Baikonur Cosmodrome,,Kazakhstan,1987,4,8,Tsyklon-2,Cosmos 1834
2005,2005,General Dynamics,StatusRetired,,Failure,SLC-36B,Cape Canaveral AFS,Florida,USA,1987,3,26,Atlas-G Centaur-D1AR,FLTSATCOM-6
2006,2006,ISRO,StatusRetired,,Failure,SLV LP,Satish Dhawan Space Centre,,India,1987,3,24,ASLV,SROSS-A
2007,2007,RVSN USSR,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1987,3,18,Zenit-2,Cosmos 1833
2008,2008,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1987,3,13,Tsyklon-3,Cosmos 1827 to 1832
2009,2009,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1987,3,3,Tsyklon-3,Cosmos 1825
2010,2010,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1987,2,20,Tsyklon-3,Cosmos 1823
2011,2011,MHI,StatusRetired,,Success,LA-Y1,Tanegashima Space Center,,Japan,1987,2,19,N-II,Momo 1a
2012,2012,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1987,2,18,Cosmos-3M (11K65M),Cosmos 1821
2013,2013,RVSN USSR,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1987,2,14,Zenit-2,Cosmos 1820
2014,2014,Martin Marietta,StatusRetired,,Success,SLC-4W,Vandenberg AFB,California,USA,1987,2,12,Titan III(34)B Agena-D,Quasar 7
2015,2015,ISAS,StatusRetired,,Success,Mu Pad,Uchinoura Space Center,,Japan,1987,2,5,Mu-III S2,Ginga
2016,2016,RVSN USSR,StatusRetired,,Success,Site 90/20,Baikonur Cosmodrome,,Kazakhstan,1987,2,1,Tsyklon-2,Cosmos 1818
2017,2017,RVSN USSR,StatusRetired,,Partial Failure,Site 132/2,Plesetsk Cosmodrome,,Russia,1987,1,29,Cosmos-3M (11K65M),Cosmos 1816
2018,2018,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1987,1,22,Molniya-M /Block ML,Molniya-3 n†­129
2019,2019,RVSN USSR,StatusRetired,,Success,Site 107/1,Kapustin Yar,,Russia,1987,1,22,Cosmos-3M (11K65M),Cosmos 1815
2020,2020,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1987,1,21,Cosmos-3M (11K65M),Cosmos 1814
2021,2021,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1987,1,14,Tsyklon-3,Cosmos 1812
2022,2022,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1987,1,5,Tsyklon-3,Meteor-2 n†­15
2023,2023,RVSN USSR,StatusRetired,,Success,Site 43/3,Plesetsk Cosmodrome,,Russia,1986,12,26,Molniya-M /Block ML,Molniya-1 n†­128
2024,2024,RVSN USSR,StatusRetired,,Success,Site 86/1,Kapustin Yar,,Russia,1986,12,25,Cosmos-3MRB (65MRB),BOR-5 Shuttle
2025,2025,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1986,12,18,Tsyklon-3,Cosmos 1809
2026,2026,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1986,12,17,Cosmos-3M (11K65M),Cosmos 1808
2027,2027,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1986,12,12,Molniya-M /Block 2BL,Cosmos 1806
2028,2028,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1986,12,10,Tsyklon-3,Cosmos 1805
2029,2029,General Dynamics,StatusRetired,,Success,SLC-36B,Cape Canaveral AFS,Florida,USA,1986,12,5,Atlas-G Centaur-D1AR,FLTSATCOM-7
2030,2030,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1986,12,2,Tsyklon-3,Cosmos 1803
2031,2031,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1986,11,24,Cosmos-3M (11K65M),Cosmos 1802
2032,2032,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1986,11,21,Cosmos-3M (11K65M),Cosmos 1794 to 1801
2033,2033,RVSN USSR,StatusRetired,,Success,Site 16/2,Plesetsk Cosmodrome,,Russia,1986,11,20,Molniya-M /Block 2BL,Cosmos 1793
2034,2034,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1986,11,15,Molniya-M /Block ML,Molniya-1 n†­127
2035,2035,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1986,11,13,Cosmos-3M (11K65M),Cosmos 1791
2036,2036,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1986,10,27,Cosmos-3M (11K65M),Cosmos 1788
2037,2037,RVSN USSR,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1986,10,22,Zenit-2,Cosmos 1786 & EPN n†­3
2038,2038,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1986,10,20,Molniya-M /Block ML,Molniya-3 n†­126
2039,2039,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1986,10,15,Molniya-M /Block 2BL,Cosmos 1785
2040,2040,RVSN USSR,StatusRetired,,Failure,Site 32/2,Plesetsk Cosmodrome,,Russia,1986,10,15,Tsyklon-3,Cosmos 1786 to 1791
2041,2041,CASC,StatusActive,30.8,Success,Site 138 (LA-2B),Jiuquan Satellite Launch Center,,China,1986,10,6,Long March 2C,FSW-0 No.8
2042,2042,RVSN USSR,StatusRetired,,Partial Failure,Site 41/1,Plesetsk Cosmodrome,,Russia,1986,10,3,Molniya-M /Block 2BL,Cosmos 1783
2043,2043,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1986,9,30,Tsyklon-3,Cosmos 1782
2044,2044,General Dynamics,StatusRetired,,Success,SLC-3W,Vandenberg AFB,California,USA,1986,9,17,Atlas-E/F Star-37S-ISS,NOAA-G
2045,2045,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1986,9,10,Cosmos-3M (11K65M),Cosmos 1777
2046,2046,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1986,9,5,Molniya-M /Block ML,Molniya-1 n†­125
2047,2047,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1986,9,3,Cosmos-3M (11K65M),Cosmos 1776
2048,2048,RVSN USSR,StatusRetired,,Success,Site 16/2,Plesetsk Cosmodrome,,Russia,1986,8,28,Molniya-M /Block 2BL,Cosmos 1774
2049,2049,RVSN USSR,StatusRetired,,Success,Site 90/20,Baikonur Cosmodrome,,Kazakhstan,1986,8,20,Tsyklon-2,Cosmos 1771
2050,2050,MHI,StatusRetired,,Success,LA-Y1,Tanegashima Space Center,,Japan,1986,8,12,H-I (9 SO),"Fuji 1a, Jindai & Ajisai"
2051,2051,RVSN USSR,StatusRetired,,Success,Site 90/20,Baikonur Cosmodrome,,Kazakhstan,1986,8,4,Tsyklon-2,Cosmos 1769
2052,2052,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1986,7,30,Molniya-M /Block ML,Molniya-1 n†­124
2053,2053,RVSN USSR,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1986,7,30,Zenit-2,Cosmos 1767
2054,2054,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1986,7,28,Tsyklon-3,Cosmos 1766
2055,2055,RVSN USSR,StatusRetired,,Partial Failure,Site 133/3,Plesetsk Cosmodrome,,Russia,1986,7,16,Cosmos-3M (11K65M),Cosmos 1763
2056,2056,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1986,7,5,Molniya-M /Block 2BL,Cosmos 1761
2057,2057,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1986,6,19,Molniya-M /Block ML,Molniya-3 n†­123
2058,2058,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1986,6,18,Cosmos-3M (11K65M),Cosmos 1759
2059,2059,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1986,6,12,Tsyklon-3,Cosmos 1758
2060,2060,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1986,6,6,Cosmos-3M (11K65M),Cosmos 1748 to 1755
2061,2061,Arianespace,StatusRetired,,Failure,ELA-1,Guiana Space Centre,French Guiana,France,1986,5,31,Ariane 2,Intelsat-5A 14
2062,2062,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1986,5,27,Tsyklon-3,Meteor-2 n†­14
2063,2063,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1986,5,23,Cosmos-3M (11K65M),Cosmos 1745
2064,2064,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1986,5,15,Tsyklon-3,Cosmos 1743
2065,2065,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1986,4,18,Molniya-M /Block ML,Molniya-3 n†­122
2066,2066,Martin Marietta,StatusRetired,,Failure,SLC-4E,Vandenberg AFB,California,USA,1986,4,18,Titan 34D,KH-9
2067,2067,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1986,4,17,Cosmos-3M (11K65M),Cosmos 1741
2068,2068,Arianespace,StatusRetired,,Success,ELA-2,Guiana Space Centre,French Guiana,France,1986,3,28,Ariane 3,"GStar-2, Brasilsat-A2"
2069,2069,RVSN USSR,StatusRetired,,Success,Site 90/19,Baikonur Cosmodrome,,Kazakhstan,1986,3,25,Tsyklon-2,Cosmos 1737
2070,2070,RVSN USSR,StatusRetired,,Success,Site 90/20,Baikonur Cosmodrome,,Kazakhstan,1986,3,21,Tsyklon-2,Cosmos 1736
2071,2071,RVSN USSR,StatusRetired,,Success,Site 90/19,Baikonur Cosmodrome,,Kazakhstan,1986,2,27,Tsyklon-2,Cosmos 1735
2072,2072,Arianespace,StatusRetired,,Success,ELV-1 (SLV),Guiana Space Centre,French Guiana,France,1986,2,22,Ariane 1,SPOT-1 & Viking
2073,2073,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1986,2,19,Tsyklon-3,Cosmos 1733
2074,2074,MHI,StatusRetired,,Success,LA-Y1,Tanegashima Space Center,,Japan,1986,2,12,N-II Star-37E,Yuri 2b
2075,2075,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1986,2,11,Tsyklon-3,Cosmos 1732
2076,2076,General Dynamics,StatusRetired,,Success,SLC-3E,Vandenberg AFB,California,USA,1986,2,9,Atlas-H MSD,NOSS-8
2077,2077,RVSN USSR,StatusRetired,,Success,Site 16/2,Plesetsk Cosmodrome,,Russia,1986,2,1,Molniya-M /Block 2BL,Cosmos 1729
2078,2078,CASC,StatusRetired,,Success,LC-3,Xichang Satellite Launch Center,,China,1986,2,1,Long March 3,DFH-2A-T1
2079,2079,NASA,StatusRetired,450.0,Failure,LC-39A,Kennedy Space Center,Florida,USA,1986,1,28,Space Shuttle Challenger,STS-51-L
2080,2080,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1986,1,23,Cosmos-3M (11K65M),Cosmos 1727
2081,2081,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1986,1,17,Tsyklon-3,Cosmos 1726
2082,2082,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1986,1,16,Cosmos-3M (11K65M),Cosmos 1725
2083,2083,NASA,StatusRetired,450.0,Success,LC-39A,Kennedy Space Center,Florida,USA,1986,1,12,Space Shuttle Columbia,STS-61-C
2084,2084,RVSN USSR,StatusRetired,,Success,Site 132/2,Plesetsk Cosmodrome,,Russia,1986,1,9,Cosmos-3M (11K65M),Cosmos 1716 to 1723
2085,2085,RVSN USSR,StatusRetired,,Partial Failure,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1985,12,28,Zenit-2,Cosmos 1714
2086,2086,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1985,12,26,Tsyklon-3,Meteor-2 n†­13
2087,2087,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1985,12,24,Molniya-M /Block ML,Molniya-3 n†­121
2088,2088,RVSN USSR,StatusRetired,,Success,Site 132/1,Plesetsk Cosmodrome,,Russia,1985,12,19,Cosmos-3M (11K65M),Cosmos 1709
2089,2089,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1985,12,12,Tsyklon-3,Cosmos 1707
2090,2090,RVSN USSR,StatusRetired,,Success,Site 133/3,Plesetsk Cosmodrome,,Russia,1985,11,28,Cosmos-3M (11K65M),Cosmos 1704
2091,2091,NASA,StatusRetired,450.0,Success,LC-39A,Kennedy Space Center,Florida,USA,1985,11,27,Space Shuttle Atlantis,STS-61-B
2092,2092,RVSN USSR,StatusRetired,,Success,Site 32/2,Plesetsk Cosmodrome,,Russia,1985,11,22,Tsyklon-3,Cosmos 1703
2093,2093,RVSN USSR,StatusRetired,,Success,Site 41/1,Plesetsk Cosmodrome,,Russia,1985,11,9,Molniya-M /Block 2BL,Cosmos 1701
2094,2094,NASA,StatusRetired,450.0,Success,LC-39A,Kennedy Space Center,Florida,USA,1985,11,6,Space Shuttle Challenger,STS-61-A
2095,2095,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1985,10,28,Molniya-M /Block ML,Molniya-1 n†­120
2096,2096,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1985,10,24,Tsyklon-3,Meteor-3 n†­1
2097,2097,RVSN USSR,StatusRetired,,Failure,Site 133/3,Plesetsk Cosmodrome,,Russia,1985,10,23,Cosmos-3M (11K65M),Parouss n†­50
2098,2098,RVSN USSR,StatusRetired,,Success,Site 1/5,Baikonur Cosmodrome,,Kazakhstan,1985,10,23,Molniya-M /Block ML,Molniya-1 n†­119
2099,2099,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1985,10,22,Molniya-M /Block 2BL,Cosmos 1698
2100,2100,RVSN USSR,StatusRetired,,Success,Site 45/1,Baikonur Cosmodrome,,Kazakhstan,1985,10,22,Zenit-2,Cosmos 1697
2101,2101,CASC,StatusActive,30.8,Success,Site 138 (LA-2B),Jiuquan Satellite Launch Center,,China,1985,10,21,Long March 2C,FSW-0 No.7
2102,2102,RVSN USSR,StatusRetired,,Success,Site 32/1,Plesetsk Cosmodrome,,Russia,1985,10,9,Tsyklon-3,Cosmos 1690 to 1695
2103,2103,General Dynamics,StatusRetired,,Success,SLC-3W,Vandenberg AFB,California,USA,1985,10,9,Atlas-E/F SGS-2,GPS-11
2104,2104,NASA,StatusRetired,450.0,Success,LC-39A,Kennedy Space Center,Florida,USA,1985,10,3,Space Shuttle Atlantis,STS-51-J
2105,2105,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1985,10,3,Molniya-M /Block ML,Molniya-3 n†­118
2106,2106,RVSN USSR,StatusRetired,,Success,Site 31/6,Baikonur Cosmodrome,,Kazakhstan,1985,10,3,Vostok-2M,Cosmos 1689
2107,2107,RVSN USSR,StatusRetired,,Success,Site 107/1,Kapustin Yar,,Russia,1985,10,2,Cosmos-3M (11K65M),Cosmos 1688
2108,2108,RVSN USSR,StatusRetired,,Success,Site 16/2,Plesetsk Cosmodrome,,Russia,1985,9,30,Molniya-M /Block 2BL,Cosmos 1687
2109,2109,General Dynamics,StatusRetired,,Success,SLC-36B,Cape Canaveral AFS,Florida,USA,1985,9,28,Atlas-G Centaur-D1AR,Intelsat V -512
2110,2110,RVSN USSR,StatusRetired,,Success,Site 43/4,Plesetsk Cosmodrome,,Russia,1985,9,24,Molniya-M /Block 2BL,Cosmos 1684
2111,2111,RVSN USSR,StatusRetired,,Success,Site 90/20,Baikonur Cosmodrome,,Kazakhstan,1985,9,19,Tsyklon-2,Cosmos 1682
